arch_id,test_accuracy,test_precision,test_recall,test_f1_score,epoch_time_sec,num_params,num_flops,architecture,train_loss_epoch_1,train_acc_epoch_1,train_loss_epoch_2,train_acc_epoch_2,train_loss_epoch_3,train_acc_epoch_3,train_loss_epoch_4,train_acc_epoch_4,train_loss_epoch_5,train_acc_epoch_5
98,0.5356,0.53216594,0.5356,0.529806933,115.4158986,207536,7766832,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> KAN(order=4,grid=10,act=SiLU)",1.765197277,37.394,1.463033797,48.576,1.37489047,51.928,1.322437218,53.814,1.281907862,55.372
99,0.533,0.547590913,0.533,0.530071051,126.3708477,272336,10229232,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> KAN(order=4,grid=15,act=ReLU)",1.749617774,38.128,1.421118041,49.876,1.323940534,53.736,1.269481094,55.602,1.231722493,57.056
100,0.5344,0.546621205,0.5344,0.524272294,126.585623,272336,10229232,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> KAN(order=4,grid=15,act=GELU)",1.705969055,39.586,1.424810281,49.672,1.345945162,52.79,1.296796034,54.964,1.257435127,56.344
101,0.541,0.548958036,0.541,0.53668035,127.5706871,272336,10229232,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> KAN(order=4,grid=15,act=SiLU)",1.671698065,40.912,1.391660917,51.11,1.32196223,53.718,1.282496211,55.018,1.244993164,56.448
102,0.5436,0.54560684,0.5436,0.538401893,137.4189873,337136,12691632,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> KAN(order=4,grid=20,act=ReLU)",1.721503623,39.03,1.426218717,49.982,1.339181149,52.978,1.286819842,55.13,1.24737202,56.472
103,0.5446,0.546122068,0.5446,0.538657297,137.4371989,337136,12691632,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> KAN(order=4,grid=20,act=GELU)",1.679595703,40.786,1.378695868,51.488,1.292026625,55,1.240478005,56.582,1.200366821,58.132
104,0.5448,0.549868222,0.5448,0.539268851,138.3297486,337136,12691632,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> KAN(order=4,grid=20,act=SiLU)",1.653676545,41.654,1.36113518,52.186,1.285232863,55.02,1.238740472,56.714,1.204425252,58.104
105,0.5237,0.531366325,0.5237,0.513658834,116.180047,155696,7429872,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=5,act=ReLU)",1.789397427,36.914,1.473568897,48.352,1.388148853,51.506,1.34543191,52.746,1.316159757,53.922
106,0.5069,0.514947956,0.5069,0.496350543,115.5586545,155696,7429872,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=5,act=GELU)",1.85796016,34.106,1.532531201,46.008,1.439045764,49.376,1.391838709,51.078,1.360628954,52.262
107,0.5211,0.532776314,0.5211,0.516157768,116.0753305,155696,7429872,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=5,act=SiLU)",1.818930263,35.274,1.514782201,46.536,1.430508092,49.708,1.378379576,51.754,1.338421765,53.064
108,0.53,0.540947433,0.53,0.530509946,123.4315846,194576,9257232,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=8,act=ReLU)",1.770871153,37.088,1.49348638,47.384,1.420184746,49.96,1.370759635,52.234,1.329337378,53.52
109,0.5454,0.5465369,0.5454,0.543743012,122.8136055,194576,9257232,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=8,act=GELU)",1.764327111,37.136,1.453271251,48.658,1.36837083,52.064,1.315711831,53.878,1.279446359,55.174
110,0.5149,0.526769874,0.5149,0.511749601,122.9527609,194576,9257232,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=8,act=SiLU)",1.779672931,37.01,1.465352655,48.394,1.394669991,51.146,1.357406025,52.478,1.332086807,53.134
111,0.5204,0.531589744,0.5204,0.517673224,128.8797355,220496,10475472,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=10,act=ReLU)",1.770726003,37.324,1.460259041,48.708,1.38670589,51.334,1.350850348,52.626,1.327131488,53.654
112,0.5444,0.544211768,0.5444,0.542484559,129.3680229,220496,10475472,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=10,act=GELU)",1.795843423,36.474,1.49142424,47.794,1.385489327,51.542,1.326993809,53.49,1.287997464,55.148
113,0.5402,0.537693054,0.5402,0.534639322,131.2572918,220496,10475472,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=10,act=SiLU)",1.726600138,39.33,1.431862565,49.834,1.351072063,52.764,1.308284161,54.266,1.278349193,55.266
114,0.5315,0.530762966,0.5315,0.525835964,142.252758,285296,13521072,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=15,act=ReLU)",1.747277014,37.878,1.436454931,49.418,1.363404214,51.976,1.324207779,53.504,1.295783391,54.384
115,0.5262,0.52920657,0.5262,0.520516373,143.5644934,285296,13521072,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=15,act=GELU)",1.80433173,36.032,1.484825223,48.04,1.392567364,51.428,1.344662424,53.052,1.314385118,54.392
116,0.5426,0.550390829,0.5426,0.542195055,142.9194937,285296,13521072,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=15,act=SiLU)",1.703564598,39.802,1.435683129,49.578,1.346931145,52.57,1.299207251,54.64,1.265107889,55.852
117,0.5584,0.567240622,0.5584,0.554415046,153.7180672,350096,16566672,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=20,act=ReLU)",1.666763066,41.012,1.370805014,51.87,1.279847533,55.08,1.222375759,57.396,1.183083909,58.728
118,0.535,0.539528836,0.535,0.53167145,156.543097,350096,16566672,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=20,act=GELU)",1.722352473,38.994,1.433019828,49.606,1.352130699,52.776,1.300837607,54.47,1.264667237,56.072
119,0.5318,0.538765766,0.5318,0.524884087,155.1509964,350096,16566672,"Conv2d(k=1,p=0) -> Conv2d(k=1,p=1) -> KAN(order=5,grid=20,act=SiLU)",1.69093117,39.732,1.396058365,50.914,1.328908993,53.182,1.286162584,54.82,1.253336407,56.01
120,0.5723,0.573353553,0.5723,0.562993437,93.72710085,71760,1693200,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=5,act=ReLU)",1.683489979,40.206,1.382738877,50.996,1.274020997,54.728,1.206047124,57.49,1.154503865,59.3
121,0.5736,0.577026393,0.5736,0.573050275,94.77397656,71760,1693200,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=5,act=GELU)",1.690155868,39.84,1.343379865,52.264,1.246958692,55.81,1.18682026,57.99,1.136555229,60.024
122,0.5599,0.564287818,0.5599,0.55896047,94.33006191,71760,1693200,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=5,act=SiLU)",1.754178243,37.512,1.432257212,49.18,1.320767227,53.328,1.251272157,55.756,1.203571528,57.492
123,0.5661,0.566865728,0.5661,0.558463186,93.73327327,95280,2163600,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=8,act=ReLU)",1.773186692,37.556,1.405624852,50.32,1.284598159,54.542,1.215476796,57.01,1.162655864,58.926
124,0.5627,0.570658167,0.5627,0.560117026,92.78649998,95280,2163600,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=8,act=GELU)",1.733605637,38.176,1.373458753,51.518,1.272025334,55.034,1.20999454,57.526,1.163571682,58.924
125,0.5625,0.563085597,0.5625,0.558847113,93.33210993,95280,2163600,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=8,act=SiLU)",1.72358901,38.758,1.437343481,48.964,1.343239806,52.452,1.26613817,55.46,1.20416886,57.634
126,0.5698,0.578565549,0.5698,0.569494035,94.54469585,110960,2477200,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=10,act=ReLU)",1.732610108,38.332,1.384164325,50.988,1.260661977,55.424,1.178107517,58.282,1.126560989,60.382
127,0.5814,0.581857332,0.5814,0.57632517,95.13521123,110960,2477200,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=10,act=GELU)",1.636441293,42.022,1.328375992,52.984,1.217222566,57.07,1.148045403,59.506,1.105422769,61.2
128,0.5721,0.580669181,0.5721,0.567598814,94.43359184,110960,2477200,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=10,act=SiLU)",1.660990559,41.2,1.345402183,52.262,1.23107081,56.492,1.156813862,59.532,1.101774747,61.466
129,0.5652,0.570145833,0.5652,0.565952031,95.2518816,150160,3261200,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=15,act=ReLU)",1.701996749,39.772,1.388791455,50.942,1.275756448,55.128,1.199284238,57.508,1.139995087,59.704
130,0.5566,0.552797208,0.5566,0.550980329,95.25615454,150160,3261200,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=15,act=GELU)",1.713849537,39.732,1.41838059,49.954,1.305454401,54.2,1.234715745,56.732,1.180132172,58.9
131,0.5762,0.583182071,0.5762,0.573611006,94.6644783,150160,3261200,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=15,act=SiLU)",1.630294243,42.12,1.322569707,53.244,1.213667072,57.228,1.141040842,60.024,1.085501776,62.098
132,0.573,0.572285404,0.573,0.570122878,95.61872792,189360,4045200,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=20,act=ReLU)",1.664875029,40.974,1.335131275,52.898,1.210698866,57.45,1.124957837,60.582,1.051743539,63.322
133,0.551,0.548960555,0.551,0.546660751,95.79870725,189360,4045200,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=20,act=GELU)",1.732708416,38.646,1.435329481,49.23,1.325057444,53.244,1.248079377,56.154,1.18965185,58.35
134,0.5805,0.586728986,0.5805,0.580174454,96.03036666,189360,4045200,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=20,act=SiLU)",1.618188752,42.682,1.318438967,53.386,1.206014818,57.6,1.125946431,60.528,1.063936386,62.848
135,0.5635,0.567361959,0.5635,0.557884283,97.74575782,79600,2555600,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=5,act=ReLU)",1.735433981,37.874,1.449877197,48.844,1.334803935,53.096,1.255997649,55.888,1.199514363,57.67
136,0.5844,0.590107693,0.5844,0.585259314,97.70556235,79600,2555600,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=5,act=GELU)",1.70972214,39.49,1.372890011,51.494,1.269860335,55.146,1.20662684,57.212,1.159280674,59.224
137,0.5686,0.578487569,0.5686,0.561650453,97.4899559,79600,2555600,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=5,act=SiLU)",1.700183692,39.662,1.365602081,51.66,1.254528182,55.622,1.178788774,58.496,1.129530983,60.308
138,0.5884,0.586845065,0.5884,0.579255564,98.35312295,103120,3237680,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=8,act=ReLU)",1.65951651,41.242,1.329114536,52.762,1.222021768,56.86,1.159375717,59.062,1.106024306,61.004
139,0.576,0.580966461,0.576,0.573606668,98.06836772,103120,3237680,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=8,act=GELU)",1.680560419,40.1,1.353503866,52.146,1.230934487,56.49,1.154891175,59.43,1.102581311,61.13
140,0.5858,0.582154165,0.5858,0.574110636,97.98404431,103120,3237680,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=8,act=SiLU)",1.679459616,40.45,1.313739414,53.644,1.1998701,57.438,1.132458711,60.222,1.078395067,61.916
141,0.5781,0.581820819,0.5781,0.573676952,98.15221691,118800,3692400,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=10,act=ReLU)",1.682313139,40.048,1.370769353,51.394,1.248833566,55.944,1.177936271,58.316,1.120599587,60.71
142,0.5785,0.591465133,0.5785,0.578872117,99.2191031,118800,3692400,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=10,act=GELU)",1.685375659,39.868,1.370011351,51.456,1.262232123,55.556,1.183832553,58.262,1.120392949,60.794
143,0.553,0.560005365,0.553,0.550829122,98.68337822,118800,3692400,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=10,act=SiLU)",1.755209675,37.36,1.398270575,50.264,1.300170542,54.22,1.233538788,56.75,1.184288343,58.51
144,0.5732,0.572187939,0.5732,0.567087897,102.0879462,158000,4829200,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=15,act=ReLU)",1.682773341,40.166,1.388498159,51.056,1.268544275,55.272,1.187134566,58.058,1.127840732,60.322
145,0.5522,0.553091118,0.5522,0.551568535,101.6185117,158000,4829200,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=15,act=GELU)",1.731524523,38.626,1.428521879,49.71,1.330501619,53.028,1.266048143,55.384,1.215982612,57.192
146,0.5763,0.580595716,0.5763,0.573528213,102.1022434,158000,4829200,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=15,act=SiLU)",1.651626298,41.6,1.338815913,53.046,1.212120344,57.71,1.124809155,60.89,1.056550126,63.212
147,0.5552,0.55998129,0.5552,0.554256404,106.6662395,197200,5966000,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=20,act=ReLU)",1.760200836,37.322,1.425107416,49.728,1.323643626,53.414,1.259155786,55.87,1.211906343,57.624
148,0.5391,0.553582167,0.5391,0.526043657,105.9449024,197200,5966000,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=20,act=GELU)",1.705484593,39.86,1.366774446,51.808,1.262710608,55.674,1.19851893,57.77,1.147552443,59.892
149,0.5276,0.524819957,0.5276,0.520374597,105.7167993,197200,5966000,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=20,act=SiLU)",1.741654842,38.422,1.461620846,48.194,1.369653103,51.638,1.312586069,53.662,1.261255668,55.762
150,0.5505,0.561555782,0.5505,0.534218485,101.1520619,87440,3629680,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=5,act=ReLU)",1.805106073,35.912,1.423014706,49.458,1.296217654,54.064,1.234881312,56.398,1.189186908,57.948
151,0.5659,0.569790285,0.5659,0.561971612,101.9813278,87440,3629680,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=5,act=GELU)",1.735850997,38.27,1.374410315,51.49,1.26501067,55.382,1.205382769,57.564,1.164012051,59.04
152,0.5373,0.537961774,0.5373,0.534240753,99.96693254,87440,3629680,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=5,act=SiLU)",1.846864613,34.63,1.567594738,44.566,1.44041886,48.85,1.353911308,51.966,1.296996748,54.174
153,0.5619,0.569298352,0.5619,0.551694695,101.5189848,110960,4523440,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=8,act=ReLU)",1.72013967,38.722,1.370504095,51.454,1.277926746,54.812,1.221596822,56.788,1.181297347,58.336
154,0.5692,0.573393484,0.5692,0.568754612,102.3047895,110960,4523440,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=8,act=GELU)",1.737254697,38.084,1.439569517,48.978,1.33160994,52.666,1.247559048,55.794,1.1962144,57.904
155,0.5616,0.565616356,0.5616,0.559550603,101.592931,110960,4523440,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=8,act=SiLU)",1.753302659,37.386,1.416986975,49.874,1.308020262,53.6,1.245764947,56.03,1.196904655,57.646
156,0.5817,0.585661114,0.5817,0.581148949,103.8366961,126640,5119280,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=10,act=ReLU)",1.687891684,40.06,1.361834051,51.554,1.240151908,56.348,1.168594115,58.862,1.113122068,60.994
157,0.5689,0.592477362,0.5689,0.570025905,103.2516825,126640,5119280,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=10,act=GELU)",1.704092168,39.286,1.377514764,51.12,1.265109355,55.428,1.193190528,57.992,1.132615453,60.138
158,0.5711,0.567692777,0.5711,0.567836467,103.7414007,126640,5119280,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=10,act=SiLU)",1.690765286,39.998,1.390262506,50.766,1.295658033,54.362,1.231929342,56.756,1.175885648,58.796
159,0.5547,0.552334736,0.5547,0.544553615,110.0376945,165840,6608880,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=15,act=ReLU)",1.755638532,36.912,1.449811175,48.42,1.33488443,52.776,1.258987574,55.358,1.199364644,57.716
160,0.5796,0.587575833,0.5796,0.576196902,108.7139697,165840,6608880,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=15,act=GELU)",1.637996138,41.91,1.330692088,53.012,1.214520444,57.446,1.134951028,60.584,1.068049529,63.126
161,0.5254,0.551291223,0.5254,0.522500413,108.9919748,165840,6608880,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=15,act=SiLU)",1.769364282,37.252,1.460327947,48.328,1.348490635,52.384,1.270130845,55.222,1.210526196,57.612
162,0.549,0.55598085,0.549,0.550153635,114.1561401,205040,8098480,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=20,act=ReLU)",1.745001755,38.324,1.414231719,49.79,1.297853445,54.134,1.221702571,57.214,1.163190338,59.358
163,0.5731,0.574689812,0.5731,0.5704044,114.1019924,205040,8098480,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=20,act=GELU)",1.662537854,41.182,1.371661384,51.49,1.277202606,54.762,1.211419599,57.334,1.154205631,59.352
164,0.5594,0.559337457,0.5594,0.557330181,114.6820049,205040,8098480,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=20,act=SiLU)",1.695442538,40.18,1.37935494,51.074,1.260316381,55.634,1.181755384,58.284,1.127140681,60.422
165,0.554,0.563813819,0.554,0.550477904,105.1079712,95280,4915440,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=5,act=ReLU)",1.801940556,35.918,1.462446653,48.354,1.322319713,53.504,1.255243771,55.694,1.204955834,57.632
166,0.5675,0.57879443,0.5675,0.567280929,105.5811677,95280,4915440,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=5,act=GELU)",1.771744769,37.452,1.421192798,49.68,1.298415479,54.206,1.221460768,56.934,1.166779587,58.988
167,0.559,0.567001799,0.559,0.55152269,104.7686167,95280,4915440,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=5,act=SiLU)",1.696848979,39.932,1.361522104,51.534,1.267997865,55.178,1.208950914,57.464,1.162493966,59.132
168,0.5692,0.57636314,0.5692,0.565661209,108.8034723,118800,6020880,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=8,act=ReLU)",1.717624099,38.826,1.361338969,51.768,1.260919028,55.402,1.204408956,57.5,1.163274679,59.034
169,0.5871,0.594596836,0.5871,0.585340267,109.9692266,118800,6020880,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=8,act=GELU)",1.683890931,40.104,1.372562547,51.442,1.245813221,56.182,1.161149501,59.088,1.098693689,61.452
170,0.5848,0.585352869,0.5848,0.581799563,108.8521574,118800,6020880,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=8,act=SiLU)",1.658142765,41.396,1.35513971,52.294,1.242863678,56.286,1.168752384,58.752,1.114541332,60.93
171,0.583,0.582124835,0.583,0.577046647,113.3599539,134480,6757840,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=10,act=ReLU)",1.711481433,39.046,1.362589932,51.744,1.258854871,55.49,1.190509903,58.234,1.137713991,60.232
172,0.5678,0.568851471,0.5678,0.563499724,113.5216546,134480,6757840,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=10,act=GELU)",1.762329423,37.372,1.461090698,48.308,1.341741291,52.492,1.25610718,55.672,1.193930796,57.686
173,0.5521,0.554889836,0.5521,0.546311356,113.2959323,134480,6757840,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=10,act=SiLU)",1.774877493,36.854,1.461102676,48.35,1.347466239,52.56,1.272556007,55.12,1.219018263,57.23
174,0.5552,0.557741855,0.5552,0.554084396,119.2421677,173680,8600240,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=15,act=ReLU)",1.696037353,39.744,1.405587331,50.248,1.306065368,53.858,1.241269254,56.154,1.19488438,57.914
175,0.5584,0.565357814,0.5584,0.555717174,120.1027586,173680,8600240,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=15,act=GELU)",1.716504943,39.458,1.390009477,50.868,1.283379764,54.688,1.215636207,57.01,1.163779408,59.046
176,0.5729,0.585611584,0.5729,0.575738814,119.5117757,173680,8600240,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=15,act=SiLU)",1.717835621,39.116,1.389081081,51.144,1.262683387,55.678,1.182646599,58.464,1.125613038,60.508
177,0.5662,0.572122027,0.5662,0.556798496,126.8665483,212880,10442640,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=20,act=ReLU)",1.665865541,40.826,1.324927801,53.04,1.223752671,56.652,1.162187245,59.008,1.106950852,61.1
178,0.5779,0.57547362,0.5779,0.571501801,127.1048803,212880,10442640,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=20,act=GELU)",1.64496987,42.066,1.323140006,53.218,1.20960679,57.614,1.124672109,60.596,1.059169023,63.048
179,0.5582,0.576645758,0.5582,0.561057048,125.9688013,212880,10442640,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=20,act=SiLU)",1.6656605,40.686,1.365470979,51.752,1.246575337,56.1,1.164000396,59.148,1.100522809,61.43
180,0.584,0.582799242,0.584,0.578762069,93.51195693,93360,2196480,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=1) -> KAN(order=2,grid=5,act=ReLU)",1.702914942,39.452,1.403424803,50.406,1.282143846,54.684,1.206916711,57.436,1.151923965,59.388
181,0.5796,0.590478963,0.5796,0.571572264,94.53504872,93360,2196480,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=1) -> KAN(order=2,grid=5,act=GELU)",1.673501107,40.4,1.365325062,51.864,1.260171709,55.656,1.181674692,58.498,1.119336049,60.782
182,0.5823,0.592990351,0.5823,0.584758559,94.24471164,93360,2196480,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=1) -> KAN(order=2,grid=5,act=SiLU)",1.673864884,40.762,1.392203764,50.756,1.269740793,55.218,1.187760658,58.13,1.129338559,60.216
183,0.5868,0.593573203,0.5868,0.584146291,94.04394197,124080,2810880,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=1) -> KAN(order=2,grid=8,act=ReLU)",1.695562569,40.02,1.334076507,53.088,1.215016021,57.412,1.13776008,60.132,1.078966729,62.138
184,0.5958,0.597418997,0.5958,0.594676541,94.20541143,124080,2810880,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=1) -> KAN(order=2,grid=8,act=GELU)",1.639998239,42.068,1.306891802,53.944,1.189322532,58.148,1.116014763,61.116,1.060781437,63.246
185,0.5574,0.56505238,0.5574,0.556225844,93.75828958,124080,2810880,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=1) -> KAN(order=2,grid=8,act=SiLU)",1.73229856,38.438,1.392298867,50.462,1.295199992,54.216,1.229491426,56.732,1.182227288,58.274
186,0.5864,0.594766609,0.5864,0.585985429,94.17993641,144560,3220480,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=1) -> KAN(order=2,grid=10,act=ReLU)",1.619634336,42.356,1.298666376,54.108,1.184030619,58.336,1.104673094,61.34,1.038296631,63.81
187,0.5385,0.565473417,0.5385,0.533856585,93.41090894,144560,3220480,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=1) -> KAN(order=2,grid=10,act=GELU)",1.757535227,37.222,1.448296646,48.578,1.33412561,52.672,1.267322902,55.206,1.207206993,57.264
188,0.5839,0.59584121,0.5839,0.581104797,94.78319716,144560,3220480,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=1) -> KAN(order=2,grid=10,act=SiLU)",1.631999517,42.028,1.297357159,54.36,1.184698135,58.54,1.110923403,60.898,1.05406465,63.1
189,0.5963,0.60269821,0.5963,0.592211665,97.37446094,195760,4244480,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=1) -> KAN(order=2,grid=15,act=ReLU)",1.603326128,42.986,1.287602852,54.726,1.178154312,58.656,1.099562502,61.338,1.035393606,63.74
190,0.5643,0.576643314,0.5643,0.557627611,96.03529072,195760,4244480,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=1) -> KAN(order=2,grid=15,act=GELU)",1.676488217,40.622,1.340721641,52.698,1.219700034,57.42,1.137338499,60.234,1.070817407,62.812
191,0.5827,0.579174316,0.5827,0.578455341,96.5840199,195760,4244480,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=1) -> KAN(order=2,grid=15,act=SiLU)",1.677402222,40.77,1.329554314,52.9,1.218202387,57.166,1.148059153,59.886,1.086388821,62.066
192,0.5662,0.596850328,0.5662,0.5699076,99.1373117,246960,5268480,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=1) -> KAN(order=2,grid=20,act=ReLU)",1.615449498,42.598,1.268380955,55.388,1.14599299,59.612,1.053110129,63.284,0.982482413,65.934
193,0.5786,0.578457588,0.5786,0.574121823,98.8519423,246960,5268480,"Conv2d(k=1,p=0) -> Conv2d(k=3,p=1) -> KAN(order=2,grid=20,act=GELU)",1.695750251,39.576,1.334531606,52.748,1.212505318,57.166,1.132050515,60.298,1.068982667,62.836
